location,date,total_cases,new_cases
Vietnam,2021-11-15,1026522,0
Wallis and Futuna,2021-11-15,453,0
World,2021-11-15,253322354,0
Yemen,2021-11-15,9918,0
Zambia,2021-11-15,209971,0
Zimbabwe,2021-11-15,133428,0
Afghanistan,2021-11-14,156512,237
Africa,2021-11-14,8679211,37962
Albania,2021-11-14,192013,4019
Algeria,2021-11-14,207873,794
American Samoa,2021-11-14,5,1
Andorra,2021-11-14,15819,201
Angola,2021-11-14,64899,245
Anguilla,2021-11-14,1109,70
Antigua and Barbuda,2021-11-14,4118,40
Argentina,2021-11-14,5377283,9415
Armenia,2021-11-14,328963,8530
Aruba,2021-11-14,16057,108
Asia,2021-11-14,80717295,662942
Australia,2021-11-14,192351,8701
Austria,2021-11-14,939902,72220
Azerbaijan,2021-11-14,558431,13781
Bahamas,2021-11-14,22572,59
Bahrain,2021-11-14,277201,160
Bangladesh,2021-11-14,1572501,1488
Barbados,2021-11-14,21877,2361
Belarus,2021-11-14,625592,13577
Belgium,2021-11-14,1493265,70372
Belize,2021-11-14,28899,1005
Benin,2021-11-14,24827,23
Bermuda,2021-11-14,5708,31
Bhutan,2021-11-14,2625,2
Bolivia,2021-11-14,522530,5301
Bonaire Sint Eustatius and Saba,2021-11-14,2584,109
Bosnia and Herzegovina,2021-11-14,264562,5329
Botswana,2021-11-14,194129,680
Brazil,2021-11-14,21939196,76738
British Virgin Islands,2021-11-14,2745,20
Brunei,2021-11-14,14215,433
Bulgaria,2021-11-14,654819,23313
Burkina Faso,2021-11-14,15281,178
Burundi,2021-11-14,20276,111
Cambodia,2021-11-14,119536,444
Cameroon,2021-11-14,106190,471
Canada,2021-11-14,1745349,17666
Cape Verde,2021-11-14,38293,40
Cayman Islands,2021-11-14,3427,751
Central African Republic,2021-11-14,11666,43
Chad,2021-11-14,5105,0
Chile,2021-11-14,1723728,17106
China,2021-11-14,127260,550
Colombia,2021-11-14,5026822,15840
Comoros,2021-11-14,4388,73
Congo,2021-11-14,18539,386
Cook Islands,2021-11-14,0,0
Costa Rica,2021-11-14,564159,1843
Cote d'Ivoire,2021-11-14,61503,99
Croatia,2021-11-14,534601,37433
Cuba,2021-11-14,958390,2892
Curacao,2021-11-14,17187,76
Cyprus,2021-11-14,127478,1663
Czechia,2021-11-14,1916561,76286
Democratic Republic of Congo,2021-11-14,57841,181
Denmark,2021-11-14,422599,19954
Djibouti,2021-11-14,13495,4
Dominica,2021-11-14,4961,0
Dominican Republic,2021-11-14,394608,7339
East Timor,2021-11-14,19809,10
Ecuador,2021-11-14,521279,2304
Egypt,2021-11-14,343026,6444
El Salvador,2021-11-14,117722,1464
Equatorial Guinea,2021-11-14,13459,52
Eritrea,2021-11-14,7051,108
Estonia,2021-11-14,202301,6726
Eswatini,2021-11-14,46472,15
Ethiopia,2021-11-14,368646,1584
Europe,2021-11-14,68333367,1997509
European Union (27),2021-11-14,41944162,1210335
Falkland Islands,2021-11-14,79,1
Faroe Islands,2021-11-14,2909,318
Fiji,2021-11-14,52409,133
Finland,2021-11-14,183608,7953
France,2021-11-14,6888527,66361
French Guiana,2021-11-14,45366,338
French Polynesia,2021-11-14,45601,28
Gabon,2021-11-14,36692,498
Gambia,2021-11-14,9986,7
Georgia,2021-11-14,784091,31236
Germany,2021-11-14,5065644,271174
Ghana,2021-11-14,130744,136
Gibraltar,2021-11-14,6464,326
Greece,2021-11-14,839012,46451
Greenland,2021-11-14,990,131
Grenada,2021-11-14,5863,6
Guadeloupe,2021-11-14,54854,182
Guam,2021-11-14,14979,72
Guatemala,2021-11-14,609136,3721
Guernsey,2021-11-14,2678,341
Guinea,2021-11-14,30715,34
Guinea-Bissau,2021-11-14,6402,252
Guyana,2021-11-14,36652,723
Haiti,2021-11-14,24768,385
High-income countries,2021-11-14,110233406,2146386
Honduras,2021-11-14,376967,686
Hungary,2021-11-14,939784,47620
Iceland,2021-11-14,15733,1175
India,2021-11-14,34437307,81771
Indonesia,2021-11-14,4250855,2690
Iran,2021-11-14,6031575,51315
Iraq,2021-11-14,2068388,6449
Ireland,2021-11-14,494537,27728
Isle of Man,2021-11-14,10225,284
Israel,2021-11-14,1336117,3104
Italy,2021-11-14,4852496,50271
Jamaica,2021-11-14,90149,562
Japan,2021-11-14,1725466,1266
Jersey,2021-11-14,12173,681
Jordan,2021-11-14,889671,15964
Kazakhstan,2021-11-14,1037638,8710
Kenya,2021-11-14,254276,463
Kiribati,2021-11-14,0,0
Kosovo,2021-11-14,160891,81
Kuwait,2021-11-14,412982,161
Kyrgyzstan,2021-11-14,66810,543
Laos,2021-11-14,54192,7136
Latvia,2021-11-14,240338,8516
Lebanon,2021-11-14,651788,5983
Lesotho,2021-11-14,21691,6
Liberia,2021-11-14,5821,3
Libya,2021-11-14,364076,3810
Liechtenstein,2021-11-14,3925,147
Lithuania,2021-11-14,446090,16387
Low-income countries,2021-11-14,1337276,5698
Lower-middle-income countries,2021-11-14,59500723,436025
Luxembourg,2021-11-14,79769,1564
Madagascar,2021-11-14,43672,0
Malawi,2021-11-14,61843,28
Malaysia,2021-11-14,2546309,40000
Maldives,2021-11-14,89840,1023
Mali,2021-11-14,16643,301
Malta,2021-11-14,38426,323
Marshall Islands,2021-11-14,4,0
Martinique,2021-11-14,43962,297
Mauritania,2021-11-14,38069,410
Mauritius,2021-11-14,62867,11906
Mayotte,2021-11-14,20769,118
Mexico,2021-11-14,3892540,20001
Micronesia (country),2021-11-14,0,0
Moldova,2021-11-14,352670,7153
Monaco,2021-11-14,3325,37
Mongolia,2021-11-14,638517,18494
Montenegro,2021-11-14,146637,3396
Montserrat,2021-11-14,41,0
Morocco,2021-11-14,948157,850
Mozambique,2021-11-14,151422,55
Myanmar,2021-11-14,513262,6446
Namibia,2021-11-14,129060,46
Nauru,2021-11-14,0,0
Nepal,2021-11-14,816966,2408
Netherlands,2021-11-14,2335225,114696
New Caledonia,2021-11-14,11573,267
New Zealand,2021-11-14,8504,1218
Nicaragua,2021-11-14,13150,103
Niger,2021-11-14,6669,179
Nigeria,2021-11-14,213127,500
Niue,2021-11-14,0,0
North America,2021-11-14,56501724,624488
North Korea,2021-11-14,0,0
North Macedonia,2021-11-14,209425,3212
Northern Mariana Islands,2021-11-14,389,38
Norway,2021-11-14,228750,11720
Oceania,2021-11-14,359257,11519
Oman,2021-11-14,304420,66
Pakistan,2021-11-14,1279373,3133
Palau,2021-11-14,8,0
Palestine,2021-11-14,456969,1478
Panama,2021-11-14,474231,1048
Papua New Guinea,2021-11-14,32954,1061
Paraguay,2021-11-14,461865,590
Peru,2021-11-14,2212514,7028
Philippines,2021-11-14,2816964,13757
Pitcairn,2021-11-14,0,0
Poland,2021-11-14,3205811,100283
Portugal,2021-11-14,1107931,9958
Puerto Rico,2021-11-14,193521,898
Qatar,2021-11-14,240965,970
Reunion,2021-11-14,55865,740
Romania,2021-11-14,1739283,37694
Russia,2021-11-14,9070674,275579
Rwanda,2021-11-14,100125,194
Saint Barthelemy,2021-11-14,1661,0
Saint Helena,2021-11-14,0,0
Saint Kitts and Nevis,2021-11-14,2745,37
Saint Lucia,2021-11-14,12827,139
Saint Martin (French part),2021-11-14,3993,18
Saint Pierre and Miquelon,2021-11-14,33,1
Saint Vincent and the Grenadines,2021-11-14,5325,207
Samoa,2021-11-14,1,0
San Marino,2021-11-14,5692,57
Sao Tome and Principe,2021-11-14,3730,9
Saudi Arabia,2021-11-14,549192,302
Senegal,2021-11-14,73951,16
Serbia,2021-11-14,1208386,29249
Seychelles,2021-11-14,22673,234
Sierra Leone,2021-11-14,6400,2
Singapore,2021-11-14,237203,18870
Sint Maarten (Dutch part),2021-11-14,4526,25
Slovakia,2021-11-14,560100,41465
Slovenia,2021-11-14,380110,22694
Solomon Islands,2021-11-14,20,0
Somalia,2021-11-14,22837,144
South Africa,2021-11-14,2925677,1926
South America,2021-11-14,38731500,143578
South Korea,2021-11-14,397466,15774
South Sudan,2021-11-14,12585,95
Spain,2021-11-14,5071773,25438
Sri Lanka,2021-11-14,551542,6286
Sudan,2021-11-14,41328,327
Suriname,2021-11-14,50013,509
Sweden,2021-11-14,1184172,5792
Switzerland,2021-11-14,914090,24253
Syria,2021-11-14,46130,1231
Tajikistan,2021-11-14,17488,2
Tanzania,2021-11-14,26227,19
Thailand,2021-11-14,2018410,50411
Togo,2021-11-14,26152,38
Tokelau,2021-11-14,0,0
Tonga,2021-11-14,1,0
Trinidad and Tobago,2021-11-14,61519,2938
Tunisia,2021-11-14,715637,2383
Turkey,2021-11-14,8386542,180167
Turkmenistan,2021-11-14,0,0
Turks and Caicos Islands,2021-11-14,3031,20
Tuvalu,2021-11-14,0,0
Uganda,2021-11-14,126965,340
Ukraine,2021-11-14,3186167,139941
United Arab Emirates,2021-11-14,740879,517
United Kingdom,2021-11-14,9750379,266098
United States,2021-11-14,46707076,557180
United States Virgin Islands,2021-11-14,7344,69
Upper-middle-income countries,2021-11-14,82030065,887129
Uruguay,2021-11-14,396175,1261
Uzbekistan,2021-11-14,108485,1746
Vanuatu,2021-11-14,5,0
Vatican,2021-11-14,26,0
Venezuela,2021-11-14,417998,6424
Vietnam,2021-11-14,1026522,57838
Wallis and Futuna,2021-11-14,453,0
World,2021-11-14,253322354,3477998
Yemen,2021-11-14,9918,60
Zambia,2021-11-14,209971,102
Zimbabwe,2021-11-14,133428,260
Afghanistan,2021-11-13,156275,0
Africa,2021-11-13,8641249,0
Albania,2021-11-13,187994,0
Algeria,2021-11-13,207079,0
American Samoa,2021-11-13,4,0
Andorra,2021-11-13,15618,0
Angola,2021-11-13,64654,0
Anguilla,2021-11-13,1039,0
Antigua and Barbuda,2021-11-13,4078,0
Argentina,2021-11-13,5367868,0
Armenia,2021-11-13,320433,0
Aruba,2021-11-13,15949,0
Asia,2021-11-13,80054353,0
Australia,2021-11-13,183650,0
Austria,2021-11-13,867682,0
Azerbaijan,2021-11-13,544650,0
Bahamas,2021-11-13,22513,0
Bahrain,2021-11-13,277041,0
Bangladesh,2021-11-13,1571013,0
Barbados,2021-11-13,19516,0
Belarus,2021-11-13,612015,0
Belgium,2021-11-13,1422893,0
Belize,2021-11-13,27894,0
Benin,2021-11-13,24804,0
Bermuda,2021-11-13,5677,0
Bhutan,2021-11-13,2623,0
Bolivia,2021-11-13,517229,0
Bonaire Sint Eustatius and Saba,2021-11-13,2475,0
Bosnia and Herzegovina,2021-11-13,259233,0
Botswana,2021-11-13,193449,0
Brazil,2021-11-13,21862458,0
British Virgin Islands,2021-11-13,2725,0
Brunei,2021-11-13,13782,0
Bulgaria,2021-11-13,631506,0
Burkina Faso,2021-11-13,15103,0
Burundi,2021-11-13,20165,0
Cambodia,2021-11-13,119092,0
Cameroon,2021-11-13,105719,0
Canada,2021-11-13,1727683,0
Cape Verde,2021-11-13,38253,0
Cayman Islands,2021-11-13,2676,0
Central African Republic,2021-11-13,11623,0
Chad,2021-11-13,5105,0
Chile,2021-11-13,1706622,0
China,2021-11-13,126710,0
Colombia,2021-11-13,5010982,0
Comoros,2021-11-13,4315,0
Congo,2021-11-13,18153,0
Cook Islands,2021-11-13,0,0
Costa Rica,2021-11-13,562316,0
Cote d'Ivoire,2021-11-13,61404,0
Croatia,2021-11-13,497168,0
Cuba,2021-11-13,955498,0
Curacao,2021-11-13,17111,0
Cyprus,2021-11-13,125815,0
Czechia,2021-11-13,1840275,0
Democratic Republic of Congo,2021-11-13,57660,0
Denmark,2021-11-13,402645,0
Djibouti,2021-11-13,13491,0
Dominica,2021-11-13,4961,0
Dominican Republic,2021-11-13,387269,0
East Timor,2021-11-13,19799,0
Ecuador,2021-11-13,518975,0
Egypt,2021-11-13,336582,0
El Salvador,2021-11-13,116258,0
Equatorial Guinea,2021-11-13,13407,0
Eritrea,2021-11-13,6943,0
Estonia,2021-11-13,195575,0
Eswatini,2021-11-13,46457,0
Ethiopia,2021-11-13,367062,0
Europe,2021-11-13,66335858,0
European Union (27),2021-11-13,40733827,0
Falkland Islands,2021-11-13,78,0
Faroe Islands,2021-11-13,2591,0
Fiji,2021-11-13,52276,0
Finland,2021-11-13,175655,0
France,2021-11-13,6822166,0
French Guiana,2021-11-13,45028,0
French Polynesia,2021-11-13,45573,0
Gabon,2021-11-13,36194,0
Gambia,2021-11-13,9979,0
Georgia,2021-11-13,752855,0
Germany,2021-11-13,4794470,0
Ghana,2021-11-13,130608,0
Gibraltar,2021-11-13,6138,0
Greece,2021-11-13,792561,0
Greenland,2021-11-13,859,0
Grenada,2021-11-13,5857,0
Guadeloupe,2021-11-13,54672,0
Guam,2021-11-13,14907,0
Guatemala,2021-11-13,605415,0
Guernsey,2021-11-13,2337,0
Guinea,2021-11-13,30681,0
Guinea-Bissau,2021-11-13,6150,0
Guyana,2021-11-13,35929,0
Haiti,2021-11-13,24383,0
High-income countries,2021-11-13,108087020,0
Honduras,2021-11-13,376281,0
Hungary,2021-11-13,892164,0
Iceland,2021-11-13,14558,0
India,2021-11-13,34355536,0
Indonesia,2021-11-13,4248165,0
Iran,2021-11-13,5980260,0
Iraq,2021-11-13,2061939,0
Ireland,2021-11-13,466809,0
Isle of Man,2021-11-13,9941,0
Israel,2021-11-13,1333013,0
Italy,2021-11-13,4802225,0
Jamaica,2021-11-13,89587,0
Japan,2021-11-13,1724200,0
Jersey,2021-11-13,11492,0
Jordan,2021-11-13,873707,0
Kazakhstan,2021-11-13,1028928,0
Kenya,2021-11-13,253813,0
Kiribati,2021-11-13,0,0
Kosovo,2021-11-13,160810,0
Kuwait,2021-11-13,412821,0
Kyrgyzstan,2021-11-13,66267,0
Laos,2021-11-13,47056,0
Latvia,2021-11-13,231822,0
Lebanon,2021-11-13,645805,0
Lesotho,2021-11-13,21685,0
Liberia,2021-11-13,5818,0
Libya,2021-11-13,360266,0
Liechtenstein,2021-11-13,3778,0
Lithuania,2021-11-13,429703,0
Low-income countries,2021-11-13,1331578,0
Lower-middle-income countries,2021-11-13,59064698,0
Luxembourg,2021-11-13,78205,0
Madagascar,2021-11-13,43672,0
Malawi,2021-11-13,61815,0
Malaysia,2021-11-13,2506309,0
Maldives,2021-11-13,88817,0
Mali,2021-11-13,16342,0
Malta,2021-11-13,38103,0
Marshall Islands,2021-11-13,4,0
Martinique,2021-11-13,43665,0
Mauritania,2021-11-13,37659,0
Mauritius,2021-11-13,50961,0
Mayotte,2021-11-13,20651,0
Mexico,2021-11-13,3872539,0
Micronesia (country),2021-11-13,0,0
Moldova,2021-11-13,345517,0
Monaco,2021-11-13,3288,0
Mongolia,2021-11-13,620023,0
Montenegro,2021-11-13,143241,0
Montserrat,2021-11-13,41,0
Morocco,2021-11-13,947307,0
Mozambique,2021-11-13,151367,0
Myanmar,2021-11-13,506816,0
Namibia,2021-11-13,129014,0
Nauru,2021-11-13,0,0
Nepal,2021-11-13,814558,0
Netherlands,2021-11-13,2220529,0
New Caledonia,2021-11-13,11306,0
New Zealand,2021-11-13,7286,0
Nicaragua,2021-11-13,13047,0
Niger,2021-11-13,6490,0
Nigeria,2021-11-13,212627,0
Niue,2021-11-13,0,0
North America,2021-11-13,55877236,0
North Korea,2021-11-13,0,0
North Macedonia,2021-11-13,206213,0
Northern Mariana Islands,2021-11-13,351,0
Norway,2021-11-13,217030,0
Oceania,2021-11-13,347738,0
Oman,2021-11-13,304354,0
Pakistan,2021-11-13,1276240,0
Palau,2021-11-13,8,0
Palestine,2021-11-13,455491,0
Panama,2021-11-13,473183,0
Papua New Guinea,2021-11-13,31893,0
Paraguay,2021-11-13,461275,0
Peru,2021-11-13,2205486,0
Philippines,2021-11-13,2803207,0
Pitcairn,2021-11-13,0,0
Poland,2021-11-13,3105528,0
Portugal,2021-11-13,1097973,0
Puerto Rico,2021-11-13,192623,0
Qatar,2021-11-13,239995,0
Reunion,2021-11-13,55125,0
Romania,2021-11-13,1701589,0
Russia,2021-11-13,8795095,0
Rwanda,2021-11-13,99931,0
Saint Barthelemy,2021-11-13,1661,0
Saint Helena,2021-11-13,0,0
Saint Kitts and Nevis,2021-11-13,2708,0
Saint Lucia,2021-11-13,12688,0
Saint Martin (French part),2021-11-13,3975,0
Saint Pierre and Miquelon,2021-11-13,32,0
Saint Vincent and the Grenadines,2021-11-13,5118,0
Samoa,2021-11-13,1,0
San Marino,2021-11-13,5635,0
Sao Tome and Principe,2021-11-13,3721,0
Saudi Arabia,2021-11-13,548890,0
Senegal,2021-11-13,73935,0
Serbia,2021-11-13,1179137,0
Seychelles,2021-11-13,22439,0
Sierra Leone,2021-11-13,6398,0
Singapore,2021-11-13,218333,0
Sint Maarten (Dutch part),2021-11-13,4501,0
Slovakia,2021-11-13,518635,0
Slovenia,2021-11-13,357416,0
Solomon Islands,2021-11-13,20,0
Somalia,2021-11-13,22693,0
South Africa,2021-11-13,2923751,0
South America,2021-11-13,38587922,0
South Korea,2021-11-13,381692,0
South Sudan,2021-11-13,12490,0
Spain,2021-11-13,5046335,0
Sri Lanka,2021-11-13,545256,0
Sudan,2021-11-13,41001,0
Suriname,2021-11-13,49504,0
Sweden,2021-11-13,1178380,0
Switzerland,2021-11-13,889837,0
Syria,2021-11-13,44899,0
Tajikistan,2021-11-13,17486,0
Tanzania,2021-11-13,26208,0
Thailand,2021-11-13,1967999,0
Togo,2021-11-13,26114,0
Tokelau,2021-11-13,0,0
Tonga,2021-11-13,1,0
Trinidad and Tobago,2021-11-13,58581,0
Tunisia,2021-11-13,713254,0
Turkey,2021-11-13,8206375,0
Turkmenistan,2021-11-13,0,0
Turks and Caicos Islands,2021-11-13,3011,0
Tuvalu,2021-11-13,0,0
Uganda,2021-11-13,126625,0
Ukraine,2021-11-13,3046226,0
United Arab Emirates,2021-11-13,740362,0
United Kingdom,2021-11-13,9484281,0
United States,2021-11-13,46149896,0
United States Virgin Islands,2021-11-13,7275,0
Upper-middle-income countries,2021-11-13,81142936,0
Uruguay,2021-11-13,394914,0
Uzbekistan,2021-11-13,106739,0
Vanuatu,2021-11-13,5,0
Vatican,2021-11-13,26,0
Venezuela,2021-11-13,411574,0
Vietnam,2021-11-13,968684,0
Wallis and Futuna,2021-11-13,453,0
World,2021-11-13,249844356,0
Yemen,2021-11-13,9858,0
Zambia,2021-11-13,209869,0
Zimbabwe,2021-11-13,133168,0
Afghanistan,2021-11-12,156275,0
Africa,2021-11-12,8641249,0
Albania,2021-11-12,187994,0
